created_at,updated_at,deleted_at,status,version,city,state,neighborhood,last_date_purchase,average_ticket,items_quantity,all_revenue,all_orders,recency,marketing_source
09/18/17 07:22 AM,01/07/21 11:23 AM,,active,2.40.9, Barros,PR,Vila Cemig,01/07/21 11:23 AM,223.246829424297,7,892.987317697187,4,42,organic_search
04/14/19 06:17 PM,01/14/21 11:23 AM,,active,4.40.8, Melo,MT,Conjunto Jatoba,01/14/21 11:23 AM,201.606950796974,14,2016.06950796974,10,35,none
06/29/17 02:52 AM,01/10/21 11:23 AM,,active,3.11.6, Castro Verde,PE,João Paulo Ii,01/10/21 11:23 AM,181.161250707272,3,1268.1287549509,7,39,direct
02/18/20 08:50 PM,01/23/21 11:23 AM,,active,3.24.3, Cunha de Souza,TO,Vila Aeroporto,01/23/21 11:23 AM,220.457445301602,8,2425.03189831763,11,26,telegram_whatsapp
04/25/19 01:15 AM,01/12/21 11:23 AM,,active,4.-4.6, Nogueira do Campo,DF,Céu Azul,01/12/21 11:23 AM,258.108753825699,9,2322.97878443129,9,37,organic_search
12/15/20 11:52 AM,01/16/21 11:23 AM,,paused,3.17.9, Oliveira,PI,Conjunto Paulo Vi,01/16/21 11:23 AM,274.148900656174,1,548.297801312348,2,33,organic_search
08/11/20 02:09 AM,01/17/21 11:23 AM,,active,3.22.6, Ramos de Alves,PI,Vila Copasa,01/17/21 11:23 AM,207.111079472016,4,1242.6664768321,6,32,none
03/31/20 07:54 AM,01/19/21 11:23 AM,,active,3.17.9, Monteiro da Praia,PB,Camponesa 1ª Seção,01/19/21 11:23 AM,204.631160755026,12,2046.31160755026,10,30,organic_search
02/23/16 01:13 AM,01/19/21 11:23 AM,,active,4.20.5, Farias,PI,Jardim Felicidade,01/19/21 11:23 AM,229.498204462706,10,2524.48024908977,11,30,organic_search
11/06/18 04:50 AM,01/14/21 11:23 AM,,active,4.44.9, da Cunha de Porto,PE,Jardim Alvorada,01/14/21 11:23 AM,229.010774742718,8,687.032324228152,3,35,organic_search
12/23/20 07:04 PM,01/18/21 11:23 AM,,active,3.0.9, Freitas,RJ,Vila Ecológica,01/18/21 11:23 AM,209.753941026692,8,209.753941026692,1,31,paid_search
11/30/19 10:26 AM,01/07/21 11:23 AM,,paused,4.15.4, Almeida da Prata,PB,Itapoa,01/07/21 11:23 AM,217.100115484715,14,434.20023096943,2,42,crm
09/27/17 02:37 AM,01/11/21 11:23 AM,,active,3.23.10, Cardoso,SP,Inconfidência,01/11/21 11:23 AM,221.441935510548,5,885.767742042194,4,38,organic_search
03/22/19 07:58 AM,01/19/21 11:23 AM,,active,3.23.8, Pires,PE,Outro,01/19/21 11:23 AM,177.758144125006,6,1777.58144125006,10,30,crm
02/22/20 08:43 PM,01/22/21 11:23 AM,,paused,2.29.6, Farias,RO,Carmo,01/22/21 11:23 AM,198.122607190397,12,2179.34867909437,11,27,paid_search
01/15/19 10:29 AM,01/14/21 11:23 AM,,active,5.30.11, Farias dos Dourados,PI,Conjunto Jatoba,01/14/21 11:23 AM,220.736329642065,8,220.736329642065,1,35,organic_search
03/12/20 11:12 PM,01/11/21 11:23 AM,,active,4.23.11, da Conceição de Carvalho,CE,Vila Madre Gertrudes 4ª Seção,01/11/21 11:23 AM,219.527959598906,4,2414.80755558796,11,38,paid_search
02/17/21 08:48 AM,01/09/21 11:23 AM,,active,4.24.7, da Mata de Minas,RJ,São Jorge 1ª Seção,01/09/21 11:23 AM,178.722594325297,13,0.0,0,40,crm
05/25/20 11:10 PM,01/07/21 11:23 AM,,paused,5.5.10, da Cruz,PA,Jardim São José,01/07/21 11:23 AM,199.604748653377,9,1596.83798922702,8,42,organic_search
08/25/17 02:53 AM,01/26/21 11:23 AM,,active,4.29.10, Nascimento,AC,Canadá,01/26/21 11:23 AM,220.61507138971,5,1103.07535694855,5,23,none
01/25/18 08:08 AM,01/14/21 11:23 AM,,paused,4.37.9, Carvalho de Nunes,DF,Mantiqueira,01/14/21 11:23 AM,196.023991533815,7,0.0,0,35,paid_search
06/22/16 12:10 PM,01/17/21 11:23 AM,,active,4.34.9, Gonçalves,MA,Vila Da Luz,01/17/21 11:23 AM,203.551484359969,7,1424.86039051978,7,32,none
03/21/16 01:43 AM,01/08/20 04:08 PM,01/08/20 04:08 PM,canceled,4.35.7, Silveira de Peixoto,PI,Vila Paquetá,10/15/17 09:20 PM,230.751821466283,7,2076.76639319655,9,1221,organic_search
07/15/17 12:14 PM,01/24/21 11:23 AM,,active,1.24.5, Barros do Galho,BA,Floramar,01/24/21 11:23 AM,192.387116590031,7,1346.70981613022,7,25,telegram_whatsapp
01/16/18 07:26 PM,01/09/21 11:23 AM,,paused,5.27.7, Freitas Verde,CE,São Jorge 1ª Seção,01/09/21 11:23 AM,243.827866173156,9,243.827866173156,1,40,paid_search
04/06/19 09:21 AM,01/05/21 11:23 AM,,active,3.14.10, Caldeira do Norte,AM,Vila Nova Cachoeirinha 1ª Seção,01/05/21 11:23 AM,221.871429596904,5,2218.71429596904,10,44,direct
03/30/19 07:23 AM,01/19/21 11:23 AM,,active,4.22.4, Pereira,RR,Vila Antena Montanhês,01/19/21 11:23 AM,197.588443376109,13,1975.88443376109,10,30,organic_search
06/03/17 06:04 PM,01/12/21 11:23 AM,,active,5.29.8, Carvalho Alegre,PB,São Damião,01/12/21 11:23 AM,197.604427193466,6,1580.83541754773,8,37,crm
05/06/17 12:44 PM,01/03/21 11:23 AM,,paused,4.19.12, Barros,AC,Álvaro Camargos,01/03/21 11:23 AM,226.428069540437,10,2037.85262586394,9,46,paid_search
10/15/17 01:44 AM,01/24/21 11:23 AM,,active,5.40.14, da Mota,RR,Bom Jesus,01/24/21 11:23 AM,255.145880500468,5,1020.58352200187,4,25,telegram_whatsapp
09/10/17 02:35 AM,01/15/21 11:23 AM,,active,3.33.12, da Conceição,PA,Vila Suzana Primeira Seção,01/15/21 11:23 AM,218.287850041279,9,1091.43925020639,5,34,organic_search
03/28/18 01:28 PM,01/26/21 11:23 AM,,active,4.31.6, Lima da Prata,MG,Nova America,01/26/21 11:23 AM,225.010366921638,9,2250.10366921638,10,23,direct
12/12/20 06:45 PM,01/16/21 11:23 AM,,active,3.34.7, Souza das Flores,PA,Vista Alegre,01/16/21 11:23 AM,227.036436858603,7,454.072873717205,2,33,crm
11/13/18 09:42 PM,01/15/21 11:23 AM,,active,5.19.0, Silveira,ES,Vila Suzana Primeira Seção,01/15/21 11:23 AM,254.899164695291,6,764.697494085873,3,34,paid_search
03/25/17 04:25 AM,01/19/21 11:23 AM,,active,3.2.10, Peixoto,MA,Vila São Dimas,01/19/21 11:23 AM,205.104661729089,7,2051.04661729089,10,30,direct
06/02/20 07:26 AM,01/22/21 11:23 AM,,active,4.35.8, Mendes Alegre,AM,Paraíso,01/22/21 11:23 AM,240.074893264513,12,1920.59914611611,8,27,organic_search
05/04/17 01:29 PM,01/15/21 11:23 AM,,active,3.22.6, Caldeira,SE,Vila Piratininga,01/15/21 11:23 AM,214.355470289153,9,1929.19923260238,9,34,crm
12/10/20 10:20 AM,01/16/21 11:23 AM,,active,5.20.8, Oliveira,RS,Piraja,01/16/21 11:23 AM,259.020667373031,9,518.041334746062,2,33,organic_search
05/06/18 06:17 AM,01/19/21 11:23 AM,,active,4.32.4, Campos,TO,Leticia,01/19/21 11:23 AM,210.702715557256,7,1896.32444001531,9,30,crm
10/21/18 08:07 AM,01/17/21 11:23 AM,,active,3.0.8, Alves de Silva,AP,Custodinha,01/17/21 11:23 AM,184.850650654565,8,554.551951963695,3,32,crm
10/15/18 09:43 AM,01/12/21 11:23 AM,,active,4.28.8, Oliveira,RS,Jardim Dos Comerciarios,01/12/21 11:23 AM,210.526330772742,12,842.10532309097,4,37,crm
12/02/20 07:53 AM,01/09/21 11:23 AM,,active,3.39.10, Sales,RR,Manacas,01/09/21 11:23 AM,187.529288915943,13,375.058577831886,2,40,telegram_whatsapp
07/19/17 01:38 PM,01/09/21 11:23 AM,,active,4.17.8, Lima Alegre,AC,Boa Viagem,01/09/21 11:23 AM,218.429419871717,10,1310.5765192303,6,40,direct
06/15/20 08:20 AM,01/12/21 11:23 AM,,active,6.-6.9, da Rocha,PE,Vila Madre Gertrudes 3ª Seção,01/12/21 11:23 AM,192.842261332479,5,1542.73809065983,8,37,crm
04/29/16 03:14 PM,01/16/21 11:23 AM,,active,5.25.11, Moura de Goiás,AM,Barroca,01/16/21 11:23 AM,207.069493287108,12,1863.62543958398,9,33,crm
10/04/20 09:37 AM,01/12/21 11:23 AM,,active,2.32.6, Monteiro de da Rosa,AC,Vila Coqueiral,01/12/21 11:23 AM,200.798238480789,5,803.192953923158,4,37,organic_search
03/08/17 02:02 PM,01/22/21 11:23 AM,,active,3.19.12, Porto,MG,Glória,01/22/21 11:23 AM,195.476945091608,5,2150.24639600768,11,27,direct
07/12/17 01:43 AM,01/14/21 11:23 AM,,active,5.30.12, da Rosa das Flores,SE,Marieta 1ª Seção,01/14/21 11:23 AM,222.881591781135,4,1560.17114246794,7,35,paid_search
02/10/21 02:48 PM,01/21/21 11:23 AM,,active,3.26.2, da Luz,RR,Ouro Minas,01/21/21 11:23 AM,234.110303839908,10,0.0,0,28,direct
05/13/18 08:38 AM,01/12/21 11:23 AM,,active,3.24.10, da Mota do Galho,PI,Vila De Sá,01/12/21 11:23 AM,210.749045374606,9,1896.74140837146,9,37,none
05/20/20 01:35 PM,01/05/21 11:23 AM,,active,4.14.8, Aragão dos Dourados,PR,São Gonçalo,01/05/21 11:23 AM,260.649098852824,7,2085.19279082259,8,44,paid_search
03/17/16 09:05 AM,07/24/17 11:06 PM,07/24/17 11:06 PM,canceled,5.38.10, Moreira de Minas,AL,Braúnas,07/13/17 12:46 AM,205.887944492847,5,823.551777971388,4,1316,direct
12/10/17 06:16 PM,01/20/21 11:23 AM,,active,3.45.9, Costa,AL,Pompéia,01/20/21 11:23 AM,198.631580681274,8,397.263161362547,2,29,none
10/24/20 06:19 PM,01/06/21 11:23 AM,,active,3.28.7, Alves,PE,Renascença,01/06/21 11:23 AM,207.050629691055,6,621.151889073164,3,43,organic_search
09/11/19 03:21 PM,01/15/21 11:23 AM,,active,5.30.5, Freitas,GO,Camponesa 1ª Seção,01/15/21 11:23 AM,223.107726689852,10,1115.53863344926,5,34,direct
12/24/17 04:27 PM,01/14/21 11:23 AM,,active,5.7.5, Silveira,PI,Cachoeirinha,01/14/21 11:23 AM,255.539716791513,6,255.539716791513,1,35,organic_search
04/10/16 01:05 PM,01/13/21 11:23 AM,,paused,3.3.8, Costa,MS,Vila Batik,01/13/21 11:23 AM,260.430542417608,10,2604.30542417608,10,36,paid_search
10/16/17 07:44 PM,01/11/21 11:23 AM,,active,6.29.12, Gomes,AL,Cinquentenário,01/11/21 11:23 AM,203.126729818002,12,812.506919272007,4,38,direct
09/22/17 09:18 PM,01/10/21 11:23 AM,,active,4.6.10, da Conceição da Mata,GO,Nova Pampulha,01/10/21 11:23 AM,262.231429511086,8,1048.92571804434,4,39,telegram_whatsapp
04/08/18 05:04 PM,01/19/21 11:23 AM,,active,4.3.8, Moraes Grande,MG,Varzea Da Palma,01/19/21 11:23 AM,238.844601318182,1,2388.44601318182,10,30,direct
04/05/19 12:52 AM,01/12/21 11:23 AM,,active,3.4.10, Pereira do Amparo,PE,Boa União 1ª Seção,01/12/21 11:23 AM,236.736583626017,9,2367.36583626017,10,37,none
02/25/16 11:48 PM,01/21/21 11:23 AM,,active,3.19.5, Carvalho Paulista,DF,Vila Ipiranga,01/21/21 11:23 AM,238.299290009811,9,2621.29219010792,11,28,direct
05/14/19 07:36 AM,01/14/21 11:23 AM,,active,3.38.4, Cardoso do Campo,GO,Cenaculo,01/14/21 11:23 AM,251.280269414671,10,2261.52242473204,9,35,telegram_whatsapp
02/28/19 10:46 PM,01/22/21 11:23 AM,,active,2.23.6, Novaes de Monteiro,MA,Maria Goretti,01/22/21 11:23 AM,206.530942445284,11,2271.84036689813,11,27,organic_search
05/02/19 09:36 PM,01/15/21 11:23 AM,,active,3.24.7, Silva das Flores,CE,Vila Minaslandia,01/15/21 11:23 AM,199.758680604316,6,1797.82812543884,9,34,direct
02/18/21 04:46 AM,01/21/21 11:23 AM,,active,4.6.11, Rezende de Pereira,AL,São Damião,01/21/21 11:23 AM,195.136172921554,10,0.0,0,28,telegram_whatsapp
10/31/20 02:25 PM,01/09/21 11:23 AM,,active,4.46.3, Ramos da Serra,RN,Vila Madre Gertrudes 4ª Seção,01/09/21 11:23 AM,238.913019749297,4,716.73905924789,3,40,direct
08/12/19 02:27 PM,01/15/21 11:23 AM,,active,4.35.11, Azevedo da Mata,MS,São Damião,01/15/21 11:23 AM,181.457430506545,8,1088.74458303927,6,34,direct
12/23/19 11:27 PM,01/21/21 11:23 AM,,active,4.41.2, Rodrigues do Norte,RR,Pousada Santo Antonio,01/21/21 11:23 AM,216.283251391155,1,216.283251391155,1,28,organic_search
06/30/18 02:51 AM,01/16/21 11:23 AM,,active,5.55.5, Lopes,RO,Lorena,01/16/21 11:23 AM,214.590538098639,10,1502.13376669048,7,33,organic_search
11/16/16 05:11 AM,12/29/17 10:35 PM,12/29/17 10:35 PM,canceled,2.33.10, Nogueira,AL,Vila Copasa,12/14/17 03:30 AM,226.453313026925,8,226.453313026925,1,1162,direct
06/06/18 10:05 PM,12/11/19 12:37 PM,12/11/19 12:37 PM,canceled,1.0.12, Moreira,SP,Vila Jardim Montanhes,11/24/18 09:09 PM,278.300435747186,9,1669.80261448312,6,816,telegram_whatsapp
04/09/17 06:08 AM,01/11/21 11:23 AM,,active,4.14.12, Ramos,MA,Venda Nova,01/11/21 11:23 AM,210.650207617213,13,2106.50207617213,10,38,direct
05/08/16 11:58 AM,01/14/21 11:23 AM,,active,3.10.10, da Paz,CE,Taquaril,01/14/21 11:23 AM,225.841517557914,10,2032.57365802122,9,35,organic_search
06/29/20 10:29 PM,01/16/21 11:23 AM,,active,3.14.8, da Luz,RJ,Vila Piratininga,01/16/21 11:23 AM,196.98894010181,11,1378.92258071267,7,33,crm
02/05/17 06:14 PM,01/11/21 11:23 AM,,active,3.39.11, Fogaça da Serra,SC,São Luiz,01/11/21 11:23 AM,227.857601016224,6,0.0,0,38,direct
02/22/18 08:42 AM,07/29/20 06:50 AM,07/29/20 06:50 AM,canceled,4.22.4, Silva,PI,Vila Independencia 2ª Seção,12/21/19 01:41 AM,214.255633472214,10,1071.27816736107,5,425,organic_search
06/07/16 04:30 PM,01/13/21 11:23 AM,,active,4.11.5, Cardoso,GO,Jardim Felicidade,01/13/21 11:23 AM,202.678708814314,11,1621.42967051451,8,36,direct
03/11/20 03:34 AM,01/12/21 11:23 AM,,active,4.16.6, Araújo,MG,Mangueiras,01/12/21 11:23 AM,203.612329024361,10,2239.73561926797,11,37,organic_search
08/22/16 06:33 PM,01/10/21 11:23 AM,,paused,4.38.10, Alves,SP,Califórnia,01/10/21 11:23 AM,188.513908725762,5,942.56954362881,5,39,organic_search
07/16/17 02:45 PM,01/17/21 11:23 AM,,active,4.27.5, Novaes de Ribeiro,PA,Ipiranga,01/17/21 11:23 AM,206.061351902408,2,1442.42946331686,7,32,crm
10/20/16 10:40 PM,01/12/21 11:23 AM,,active,4.22.3, Carvalho,BA,Vila São Geraldo,01/12/21 11:23 AM,217.77820135829,18,653.334604074869,3,37,paid_search
06/05/19 11:11 PM,01/18/21 11:23 AM,,active,3.26.8, da Cunha de Monteiro,MG,Ipiranga,01/18/21 11:23 AM,208.816494058331,6,1670.53195246665,8,31,crm
12/26/17 07:47 PM,01/08/21 11:23 AM,,active,2.23.5, Cunha,GO,Lagoa,01/08/21 11:23 AM,267.587036629749,8,267.587036629749,1,41,direct
05/19/17 12:14 AM,01/17/21 11:23 AM,,active,5.28.9, Sales,AL,Céu Azul,01/17/21 11:23 AM,239.216349922084,13,1913.73079937667,8,32,direct
04/11/16 11:20 AM,01/17/21 11:23 AM,,active,3.28.5, Fernandes de Caldeira,TO,Bairro Das Indústrias Ii,01/17/21 11:23 AM,248.360809468895,7,2483.60809468894,10,32,direct
05/05/20 03:35 AM,01/20/21 11:23 AM,,active,4.14.14, Farias do Norte,MG,Funcionários,01/20/21 11:23 AM,204.231720352391,9,1838.08548317151,9,29,organic_search
01/22/20 01:16 PM,01/09/21 11:23 AM,,paused,3.4.4, Pires,RO,Tupi A,01/09/21 11:23 AM,194.37422207752,5,0.0,0,40,crm
01/14/20 09:26 AM,01/11/21 11:23 AM,,active,5.18.5, Teixeira,SE,Tirol,01/11/21 11:23 AM,263.476141013562,6,263.476141013562,1,38,direct
07/08/19 04:16 AM,01/25/21 11:23 AM,,paused,5.46.10, Costela do Oeste,MT,Andiroba,01/25/21 11:23 AM,255.356878193505,11,1787.49814735454,7,24,crm
01/27/17 09:05 AM,01/16/21 11:23 AM,,active,5.25.11, da Mota das Flores,MT,Vila Cloris,01/16/21 11:23 AM,238.351261632676,8,0.0,0,33,telegram_whatsapp
07/01/19 10:11 PM,01/16/21 11:23 AM,,paused,5.28.8, Araújo,GO,Antonio Ribeiro De Abreu 1ª Seção,01/16/21 11:23 AM,204.698769052726,13,1432.89138336908,7,33,direct
11/17/17 01:39 AM,01/10/21 11:23 AM,,active,4.21.12, Mendes do Oeste,RS,Dona Clara,01/10/21 11:23 AM,224.296992668935,5,672.890978006805,3,39,organic_search
10/13/19 11:10 PM,01/11/21 11:23 AM,,active,2.28.10, Monteiro,MT,Alto Barroca,01/11/21 11:23 AM,188.54086174429,4,754.163446977158,4,38,crm
11/13/20 09:18 AM,01/23/21 11:23 AM,,active,3.27.7, Cavalcanti do Oeste,RO,Vila São Paulo,01/23/21 11:23 AM,217.888142475175,9,653.664427425525,3,26,crm
05/18/17 09:59 AM,01/25/21 11:23 AM,,active,4.29.5, Pinto de Pereira,AL,Guaratã,01/25/21 11:23 AM,219.986171007586,11,1759.88936806069,8,24,crm
05/30/17 04:39 PM,01/05/21 11:23 AM,,active,5.25.9, da Cunha,DF,Vila São Francisco,01/05/21 11:23 AM,167.824217209964,14,1342.59373767971,8,44,paid_search
06/29/19 08:15 AM,01/02/21 11:23 AM,,active,4.51.6, Ramos do Oeste,MA,Baleia,01/02/21 11:23 AM,199.507859800736,7,1396.55501860515,7,47,direct
12/29/18 09:47 AM,01/09/21 11:23 AM,,active,3.-8.3, Costa,PA,Nossa Senhora Aparecida,01/09/21 11:23 AM,195.574750610066,8,195.574750610066,1,40,paid_search
05/28/18 08:48 PM,01/05/21 11:23 AM,,active,2.44.3, Ribeiro,CE,Vila Paraíso,01/05/21 11:23 AM,227.058848036613,9,1816.4707842929,8,44,organic_search
02/14/21 10:08 PM,01/04/21 11:23 AM,,active,3.36.7, Monteiro,TO,São Geraldo,01/04/21 11:23 AM,195.380000679133,11,0.0,0,45,crm
02/01/21 04:25 PM,01/09/21 11:23 AM,,paused,3.37.8, Oliveira,RS,Palmeiras,01/09/21 11:23 AM,239.022354099408,10,0.0,0,40,paid_search
05/20/16 11:56 PM,01/08/21 11:23 AM,,paused,3.39.9, Fernandes do Sul,CE,Cdi Jatoba,01/08/21 11:23 AM,198.560898485471,9,1588.48718788377,8,41,organic_search
05/11/20 02:55 AM,01/12/21 11:23 AM,,active,2.26.8, Santos,MT,Vila Novo São Lucas,01/12/21 11:23 AM,225.162683875428,7,2026.46415487885,9,37,telegram_whatsapp
06/10/16 05:38 PM,01/13/21 11:23 AM,,active,5.25.7, da Rocha,SE,Inconfidência,01/13/21 11:23 AM,185.637126533873,7,1485.09701227098,8,36,organic_search
05/17/19 03:42 PM,01/15/21 11:23 AM,,active,4.37.5, Pinto Grande,MG,Jardim América,01/15/21 11:23 AM,259.277110452104,4,2333.49399406893,9,34,direct
03/03/18 12:59 PM,04/22/20 11:33 PM,04/22/20 11:33 PM,canceled,3.23.7, Barros da Praia,RN,Beija Flor,06/27/18 09:55 PM,201.322357807592,10,201.322357807592,1,966,organic_search
06/04/17 08:34 PM,01/12/21 11:23 AM,,active,3.13.9, Nascimento,GO,Marçola,01/12/21 11:23 AM,226.944733251076,13,1815.55786600861,8,37,organic_search
12/04/20 07:12 AM,01/19/21 11:23 AM,,paused,5.23.9, Viana,AC,Vila Boa Vista,01/19/21 11:23 AM,236.367238422878,7,472.734476845757,2,30,direct
08/28/19 08:29 PM,01/06/21 11:23 AM,,active,4.46.6, Nogueira Grande,PE,Cidade Nova,01/06/21 11:23 AM,219.496922799902,10,1097.48461399951,5,43,direct
08/25/17 12:52 AM,01/23/21 11:23 AM,,active,3.38.10, da Mata da Praia,CE,Gutierrez,01/23/21 11:23 AM,178.869376404084,10,894.346882020418,5,26,crm
07/15/18 09:16 AM,01/18/21 11:23 AM,,active,4.27.7, Barbosa do Amparo,BA,Fazendinha,01/18/21 11:23 AM,197.924857538163,6,1385.47400276714,7,31,organic_search
02/25/18 01:37 AM,01/11/21 11:23 AM,,active,5.12.4, Pinto de Goiás,MS,São Benedito,01/11/21 11:23 AM,216.722203136652,9,2383.94423450317,11,38,direct
01/08/19 02:41 PM,01/06/21 11:23 AM,,active,5.36.8, Costela,PA,Santo Agostinho,01/06/21 11:23 AM,250.929183019388,11,250.929183019388,1,43,organic_search
01/22/19 10:45 PM,01/07/21 11:23 AM,,active,6.44.10, Pires,AC,Pousada Santo Antonio,01/07/21 11:23 AM,252.287419030854,13,0.0,0,42,crm
05/02/17 02:38 AM,01/08/21 11:23 AM,,active,2.30.7, Correia da Serra,DF,Vila Piratininga Venda Nova,01/08/21 11:23 AM,187.0465245478,6,1683.4187209302,9,41,organic_search
08/07/20 12:52 AM,01/25/21 11:23 AM,,active,2.21.-1, Silva,GO,Caetano Furquim,01/25/21 11:23 AM,206.952372656065,6,1241.71423593639,6,24,direct
11/05/17 04:13 PM,01/14/21 11:23 AM,,active,3.25.11, Santos do Sul,DF,Jardim Dos Comerciarios,01/14/21 11:23 AM,259.221818162545,8,777.665454487634,3,35,organic_search
02/16/20 08:56 AM,01/10/21 11:23 AM,,active,4.30.4, Silva de Castro,GO,Marieta 2ª Seção,01/10/21 11:23 AM,241.042784886621,5,0.0,0,39,direct
06/18/16 07:50 AM,05/22/20 12:51 PM,05/22/20 12:51 PM,canceled,3.19.8, Almeida de da Costa,BA,Pedreira Padro Lopes,03/06/19 03:51 PM,225.010817027084,6,2475.11898729793,11,714,telegram_whatsapp
06/20/16 07:09 AM,01/16/21 11:23 AM,,active,4.5.5, Oliveira,AC,Aarão Reis,01/16/21 11:23 AM,247.767272593121,5,1734.37090815184,7,33,paid_search
08/27/16 01:22 PM,01/13/21 11:23 AM,,active,3.13.9, Moreira,RO,Santa Rita De Cássia,01/13/21 11:23 AM,241.227844528927,9,1206.13922264463,5,36,paid_search
05/09/16 09:20 AM,01/12/21 11:23 AM,,active,5.37.8, Costa,SE,Vila De Sá,01/12/21 11:23 AM,250.004015980784,10,2250.03614382705,9,37,organic_search
08/12/17 10:44 PM,01/10/21 11:23 AM,,active,4.30.14, Sales do Amparo,TO,Luxemburgo,01/10/21 11:23 AM,200.440711004295,13,1202.64426602577,6,39,telegram_whatsapp
05/24/17 09:05 PM,01/21/21 11:23 AM,,paused,4.0.9, da Conceição,RJ,Diamante,01/21/21 11:23 AM,190.656023557664,5,1525.24818846131,8,28,organic_search
07/16/18 06:42 PM,01/08/21 11:23 AM,,active,5.30.7, da Cruz,DF,Mariano De Abreu,01/08/21 11:23 AM,206.503769420512,9,1445.52638594358,7,41,organic_search
06/23/19 10:28 PM,01/14/21 11:23 AM,,active,5.29.9, Pinto,CE,Vila Inestan,01/14/21 11:23 AM,214.520718244647,5,1501.64502771253,7,35,organic_search
01/28/20 02:09 AM,01/24/21 11:23 AM,,active,3.15.3, Nogueira,TO,Ipe,01/24/21 11:23 AM,221.702510009005,6,0.0,0,25,telegram_whatsapp
11/27/18 06:41 AM,01/17/21 11:23 AM,,active,5.27.9, Oliveira de Minas,MA,Aparecida,01/17/21 11:23 AM,213.27269491763,4,426.54538983526,2,32,organic_search
04/02/17 10:18 AM,01/14/21 11:23 AM,,active,3.17.7, Farias de Minas,GO,Alto Barroca,01/14/21 11:23 AM,186.100672427111,6,1861.00672427111,10,35,direct
07/22/16 11:08 PM,01/22/21 11:23 AM,,paused,3.5.11, Viana,SP,Conjunto Califórnia I,01/22/21 11:23 AM,209.473977466769,5,1256.84386480061,6,27,organic_search
12/28/20 04:59 AM,01/23/21 11:23 AM,,active,3.36.4, Correia,AL,Vila Antena Montanhês,01/23/21 11:23 AM,188.913362697208,13,188.913362697208,1,26,organic_search
03/14/19 03:35 PM,01/09/21 11:23 AM,,active,4.30.10, Cavalcanti Verde,MT,Lindéia,01/09/21 11:23 AM,242.087074669609,2,2662.9578213657,11,40,none
04/26/16 07:27 PM,01/10/21 11:23 AM,,active,3.32.7, Carvalho das Flores,AM,Braúnas,01/10/21 11:23 AM,221.374780353706,9,1992.37302318336,9,39,organic_search
08/09/18 06:17 PM,01/15/21 11:23 AM,,active,4.27.3, Oliveira do Oeste,SC,Vila Olhos D'água,01/15/21 11:23 AM,231.855594930722,9,1391.13356958433,6,34,organic_search
01/04/21 12:18 AM,01/10/21 11:23 AM,,active,1.25.7, Ferreira,RO,Sport Club,01/10/21 11:23 AM,224.119399303194,8,224.119399303194,1,39,direct
02/02/20 08:15 PM,01/09/21 11:23 AM,,active,3.3.10, Rocha dos Dourados,AL,Floramar,01/09/21 11:23 AM,215.558369931458,11,0.0,0,40,organic_search
10/15/18 10:40 AM,01/09/21 11:23 AM,,active,3.17.11, Teixeira do Norte,AC,Estrela,01/09/21 11:23 AM,231.752545984293,9,927.010183937172,4,40,direct
08/26/20 02:45 AM,01/23/21 11:23 AM,,active,3.20.9, Pires de Minas,PR,Boa União 1ª Seção,01/23/21 11:23 AM,204.046782957202,2,1020.23391478601,5,26,direct
01/22/21 04:10 AM,01/24/21 11:23 AM,,active,5.25.13, Santos de da Rocha,PE,Santana Do Cafezal,01/24/21 11:23 AM,197.173656496509,6,0.0,0,25,crm
04/22/18 02:25 AM,01/18/21 11:23 AM,,active,5.22.8, Cardoso Grande,ES,Belmonte,01/18/21 11:23 AM,198.862054242097,9,1789.75848817887,9,31,organic_search
08/11/17 09:00 PM,01/21/21 11:23 AM,,active,5.10.9, Lopes do Galho,GO,Alta Tensão 1ª Seção,01/21/21 11:23 AM,239.52232803782,8,1437.13396822692,6,28,telegram_whatsapp
03/31/18 02:03 AM,01/22/21 11:23 AM,,active,5.39.8, da Costa,RJ,Conjunto Lagoa,01/22/21 11:23 AM,225.814488265151,10,2258.14488265151,10,27,telegram_whatsapp
11/11/17 11:57 PM,01/21/21 11:23 AM,,active,5.27.7, Moraes,PB,Castanheira,01/21/21 11:23 AM,224.798166056215,11,674.394498168646,3,28,organic_search
01/10/17 10:18 PM,01/08/21 11:23 AM,,paused,3.20.9, Vieira,RJ,Vila São Gabriel,01/08/21 11:23 AM,169.960180848665,12,169.960180848665,1,41,organic_search
12/28/18 06:35 AM,01/23/21 11:23 AM,,active,4.6.9, da Costa,BA,Coração Eucarístico,01/23/21 11:23 AM,238.758319333989,10,238.758319333989,1,26,paid_search
